Time,1,2,3,4,5
1.269531,3.854719,5.449775,-7.310674,2.259663,28.578088
1.273438,5.183932,5.715618,-3.323033,1.727977,29.109773
1.277344,5.183932,5.981460,-2.791348,2.525505,29.907301
1.281250,3.588876,5.449775,-3.854719,4.652247,30.704829
1.285156,1.993820,4.652247,-3.588876,7.044831,31.236515
1.289062,1.727977,3.854719,-1.196292,8.108202,31.236515
1.292969,2.259663,3.854719,0.664607,8.639887,31.236515
1.296875,2.525505,4.386404,0.664607,8.905730,30.970672
1.300781,3.323033,4.918090,-0.398764,8.639887,30.970672
1.304688,4.386404,5.981460,-1.462135,8.374044,30.704829
1.308594,5.183932,7.310674,-2.525505,8.108202,30.173144
1.312500,5.183932,7.310674,-3.588876,7.842359,29.907301
1.316406,4.386404,5.981460,-4.918090,8.108202,29.907301
1.320312,2.259663,3.588876,-8.639887,7.310674,29.109773
1.324219,-0.132921,1.196292,-10.234943,5.449775,28.046403
1.328125,-0.664607,-0.132921,-5.183932,3.854719,27.780560
1.332031,0.132921,-0.132921,0.132921,2.525505,27.514717
1.335938,1.196292,-1.196292,0.930449,0.664607,26.185504
1.339844,2.259663,-2.525505,-0.664607,-0.132921,24.324605
1.343750,2.525505,-3.854719,-3.854719,-0.132921,22.463706
1.347656,1.462135,-4.918090,-8.108202,0.398764,20.868650
1.351562,0.930449,-4.652247,-8.639887,1.462135,19.805280
1.355469,1.196292,-3.323033,-4.386404,3.057191,19.007752
1.359375,2.259663,-1.993820,0.132921,4.652247,18.210224
1.363281,3.588876,-0.664607,2.791348,5.715618,16.881010
1.367188,3.854719,-0.132921,3.854719,6.247303,15.285954
1.371094,3.588876,0.664607,3.854719,6.247303,13.690898
1.375000,3.057191,1.196292,3.588876,6.513146,12.627527
1.378906,2.791348,1.462135,2.259663,6.247303,11.564157
1.382812,3.323033,1.993820,1.462135,4.652247,10.234943
1.386719,3.854719,3.057191,2.791348,3.588876,9.437415
1.390625,2.525505,2.525505,5.981460,5.715618,9.437415
1.394531,-0.930449,0.132921,7.576516,8.905730,9.171572
1.398438,-4.386404,-2.259663,6.513146,9.969100,8.639887
1.402344,-6.247303,-3.854719,6.247303,9.437415,7.576516
1.406250,-7.310674,-5.981460,9.437415,6.778988,5.715618
1.410156,-7.842359,-7.842359,12.893370,3.323033,3.854719
1.414062,-8.639887,-9.703258,13.956741,1.727977,2.259663
1.417969,-10.500786,-12.627527,13.159213,1.196292,1.196292
1.421875,-12.627527,-15.817639,11.829999,1.462135,0.398764
1.425781,-14.222583,-17.678538,12.361685,1.462135,-0.132921
1.429688,-14.754269,-18.476066,14.222583,0.664607,-0.132921
1.433594,-14.488426,-18.476066,15.551797,-0.398764,-0.132921
1.437500,-13.690898,-17.678538,17.146853,-0.930449,-0.398764
1.441406,-13.425055,-17.146853,16.615167,-0.398764,-0.664607
1.445312,-14.488426,-18.210224,9.437415,-0.132921,-1.462135
1.449219,-16.881010,-19.539437,-0.132921,0.930449,-2.525505
1.453125,-18.476066,-19.539437,-6.247303,2.525505,-3.057191
1.457031,-17.944381,-17.412696,-6.778988,3.323033,-3.057191
1.460938,-16.083482,-13.956741,-2.525505,2.525505,-3.323033
1.464844,-14.754269,-10.234943,2.791348,0.664607,-3.588876
1.468750,-12.893370,-7.310674,6.778988,-0.132921,-3.057191
1.472656,-10.234943,-5.449775,6.778988,-0.664607,-1.727977
1.476562,-7.044831,-3.588876,3.854719,-1.196292,-0.664607
1.480469,-3.854719,-1.727977,0.664607,-0.398764,-0.664607
1.484375,-2.791348,-1.196292,-1.727977,0.398764,-1.462135
1.488281,-3.588876,-2.791348,-5.981460,0.930449,-2.259663
1.492188,-5.183932,-5.183932,-11.829999,0.930449,-3.057191
1.496094,-6.778988,-7.310674,-15.285954,0.664607,-3.588876
1.500000,-7.576516,-8.905730,-14.754269,-0.132921,-3.588876
1.503906,-7.576516,-9.171572,-15.020111,-0.930449,-4.386404
1.507812,-7.044831,-8.374044,-15.817639,-2.259663,-5.981460
1.511719,-4.652247,-5.981460,-12.893370,-2.525505,-7.044831
1.515625,-0.930449,-2.525505,-8.108202,-0.930449,-7.842359
1.519531,1.196292,0.664607,-3.588876,0.664607,-8.639887
1.523438,1.993820,2.525505,-0.132921,0.398764,-9.703258
1.527344,2.259663,3.588876,2.259663,-0.664607,-10.500786
1.531250,2.525505,3.854719,1.993820,-2.259663,-10.500786
1.535156,3.323033,4.652247,2.259663,-3.323033,-9.703258
1.539062,4.918090,5.981460,5.981460,-3.057191,-8.108202
1.542969,6.247303,7.310674,11.298314,-1.993820,-7.044831
1.546875,6.513146,7.576516,14.488426,-2.259663,-6.513146
1.550781,5.715618,6.247303,16.083482,-2.525505,-6.513146
1.554688,4.652247,4.918090,23.261234,-1.727977,-6.247303
1.558594,4.918090,3.854719,36.021683,-0.664607,-5.981460
1.562500,5.981460,4.652247,50.908873,0.664607,-5.981460
1.566406,6.247303,4.652247,65.264378,1.462135,-6.778988
1.570312,4.918090,3.854719,78.290669,1.727977,-7.842359
1.574219,3.588876,3.323033,88.392691,1.196292,-8.639887
1.578125,4.652247,4.652247,89.456062,-0.132921,-8.108202
1.582031,7.842359,7.310674,71.910445,-1.727977,-7.044831
1.585938,11.298314,11.032471,33.363256,-3.323033,-5.715618
1.589844,14.754269,16.083482,-18.741909,-3.854719,-3.854719
1.593750,17.944381,20.071122,-69.252018,-1.727977,-2.259663
1.597656,18.741909,20.071122,-100.355612,1.462135,-1.196292
1.601562,16.083482,17.678538,-108.330892,3.854719,-1.462135
1.605469,13.425055,15.020111,-100.887297,5.715618,-3.057191
1.609375,11.298314,12.627527,-83.873365,6.778988,-5.183932
1.613281,9.703258,10.766629,-59.681682,7.842359,-6.778988
1.617188,8.374044,9.703258,-30.704829,8.905730,-7.842359
1.621094,7.044831,8.639887,-3.057191,9.969100,-8.639887
1.625000,5.449775,7.044831,13.956741,10.766629,-9.171572
1.628906,2.791348,4.652247,18.476066,9.703258,-9.437415
1.632812,-0.398764,1.993820,16.083482,7.044831,-9.703258
1.636719,-4.386404,-1.727977,14.754269,3.323033,-10.234943
1.640625,-8.108202,-6.513146,14.222583,0.132921,-10.766629
1.644531,-10.766629,-9.703258,15.020111,-1.196292,-10.234943
1.648438,-11.032471,-9.703258,19.273594,-1.993820,-8.639887
1.652344,-9.171572,-7.576516,23.261234,-2.259663,-6.513146
1.656250,-6.513146,-4.386404,24.324605,-2.525505,-3.588876
1.660156,-4.386404,-1.727977,23.527077,-3.057191,-0.930449
1.664062,-2.791348,-0.132921,23.261234,-2.525505,1.993820
1.667969,-1.196292,1.196292,24.856291,-0.132921,4.918090
1.671875,0.398764,2.525505,24.324605,2.791348,7.576516
1.675781,1.196292,3.588876,20.071122,4.652247,9.171572
1.679688,0.930449,3.854719,17.146853,5.449775,10.234943
1.683594,0.398764,3.588876,20.336965,5.715618,11.032471
1.687500,0.930449,3.323033,26.717189,4.918090,11.564157
1.691406,2.525505,3.588876,29.907301,3.057191,11.298314
1.695312,3.588876,3.854719,28.843931,1.462135,10.766629
1.699219,3.323033,3.323033,26.717189,-1.196292,9.969100
1.703125,2.259663,2.259663,23.261234,-4.918090,9.171572
1.707031,1.196292,0.930449,20.336965,-7.044831,7.310674
1.710938,1.727977,0.930449,19.805280,-7.576516,5.449775
1.714844,3.588876,2.259663,19.539437,-7.044831,3.854719
1.718750,4.386404,2.791348,17.944381,-6.247303,3.854719
1.722656,3.588876,2.259663,19.007752,-4.652247,4.386404
1.726562,3.057191,1.993820,23.527077,-3.323033,5.183932
1.730469,3.323033,2.259663,27.248875,-2.525505,5.183932
1.734375,4.386404,3.588876,26.451347,-1.993820,4.918090
1.738281,4.918090,4.918090,20.602808,-1.462135,4.386404
1.742188,2.259663,3.588876,16.881010,-1.196292,3.854719
1.746094,-2.525505,-0.132921,19.273594,-0.930449,2.259663
1.750000,-6.247303,-3.057191,21.666178,-0.930449,0.664607
1.753906,-8.108202,-4.386404,21.400336,-1.462135,-0.132921
1.757812,-8.905730,-4.918090,21.400336,-3.057191,-0.398764
1.761719,-9.969100,-5.183932,23.261234,-3.854719,0.398764
1.765625,-10.500786,-4.652247,26.185504,-3.854719,1.727977
1.769531,-9.437415,-3.854719,29.375616,-2.791348,2.525505
1.773438,-7.842359,-3.588876,31.236515,-1.993820,1.993820
1.777344,-6.513146,-3.854719,29.109773,-3.057191,0.664607
1.781250,-7.044831,-4.652247,26.185504,-2.791348,-0.664607
1.785156,-8.905730,-5.981460,27.780560,0.930449,-2.259663
1.789062,-11.032471,-6.778988,32.034043,4.386404,-4.386404
1.792969,-11.298314,-6.247303,34.426627,5.183932,-5.981460
1.796875,-9.969100,-4.652247,34.958312,4.652247,-7.576516
1.800781,-7.310674,-3.057191,33.629099,3.854719,-9.171572
1.804688,-4.386404,-1.196292,32.831571,3.323033,-11.032471
1.808594,-1.196292,0.398764,31.236515,2.791348,-13.425055
1.812500,2.259663,2.525505,30.970672,1.196292,-15.285954
1.816406,5.981460,4.918090,33.629099,-0.398764,-15.817639
1.820312,9.171572,7.310674,37.350896,-1.727977,-14.488426
1.824219,9.969100,8.374044,39.743481,-1.462135,-13.159213
1.828125,8.639887,8.108202,40.541009,0.930449,-12.627527
1.832031,6.247303,7.044831,37.882582,3.854719,-12.893370
1.835938,3.323033,4.918090,33.629099,4.918090,-13.690898
1.839844,0.132921,2.791348,31.768200,4.918090,-15.285954
1.843750,-2.525505,0.930449,31.502358,3.854719,-17.146853
1.847656,-4.918090,-0.664607,30.704829,1.993820,-18.741909
1.851562,-6.513146,-3.057191,26.983032,-0.132921,-20.071122
1.855469,-7.576516,-4.652247,21.134493,-1.196292,-20.868650
1.859375,-8.108202,-5.183932,16.083482,-0.132921,-21.932021
1.863281,-8.374044,-4.918090,10.500786,2.525505,-22.995392
1.867188,-8.374044,-4.918090,2.525505,3.854719,-23.527077
1.871094,-7.310674,-4.386404,-4.918090,3.588876,-23.792920
1.875000,-5.449775,-3.588876,-7.842359,3.323033,-23.527077
1.878906,-3.588876,-3.057191,-7.576516,3.854719,-23.261234
1.882812,-1.993820,-2.791348,-9.703258,3.854719,-22.729549
1.886719,-0.930449,-1.993820,-16.615167,3.588876,-21.932021
1.890625,-0.930449,-0.398764,-26.185504,3.323033,-21.400336
1.894531,-2.259663,0.132921,-36.819211,3.057191,-21.400336
1.898438,-3.323033,0.398764,-43.731121,2.259663,-21.932021
1.902344,-3.854719,0.398764,-42.667750,0.930449,-22.463706
1.906250,-4.652247,-0.664607,-39.211795,-0.398764,-23.261234
1.910156,-6.247303,-3.854719,-41.338537,-1.993820,-23.792920
1.914062,-8.905730,-7.576516,-47.187076,-2.525505,-23.792920
1.917969,-11.564157,-10.766629,-54.630671,-1.993820,-22.995392
1.921875,-12.627527,-12.893370,-62.871794,-0.664607,-21.400336
1.925781,-12.893370,-14.754269,-69.252018,1.196292,-20.071122
1.929688,-12.627527,-15.817639,-70.581231,2.791348,-19.539437
1.933594,-11.829999,-16.083482,-65.530220,3.588876,-19.539437
1.937500,-11.298314,-16.083482,-59.681682,3.854719,-19.273594
1.941406,-11.032471,-15.551797,-57.554940,4.652247,-18.476066
1.945312,-11.032471,-15.551797,-59.415839,4.652247,-17.412696
1.949219,-11.564157,-16.083482,-62.605951,3.854719,-16.083482
1.953125,-11.564157,-16.881010,-62.340108,3.854719,-15.551797
1.957031,-9.703258,-16.083482,-58.884154,3.588876,-15.551797
1.960938,-5.981460,-13.956741,-57.554940,2.525505,-15.551797
1.964844,-3.854719,-13.159213,-57.554940,2.525505,-15.020111
1.968750,-5.183932,-14.222583,-53.567300,4.386404,-13.956741
1.972656,-6.513146,-14.488426,-48.782132,5.981460,-13.159213
1.976562,-7.310674,-13.159213,-48.782132,7.044831,-12.361685
1.980469,-6.778988,-11.564157,-52.503929,5.981460,-12.095842
1.984375,-5.981460,-9.437415,-53.833143,3.057191,-12.893370
1.988281,-5.183932,-6.247303,-48.516289,-0.132921,-15.020111
1.992188,-4.918090,-3.588876,-40.009323,-3.323033,-17.146853
1.996094,-5.449775,-1.993820,-34.958312,-7.044831,-19.539437
2.000000,-5.183932,-0.398764,-33.629099,-10.500786,-21.134493
2.003906,-4.652247,0.664607,-34.160784,-9.969100,-21.134493
2.007812,-3.854719,1.727977,-35.755840,-7.044831,-18.741909
2.011719,-2.791348,3.057191,-38.414267,-4.918090,-15.817639
2.015625,-1.462135,4.918090,-41.604379,-4.918090,-12.893370
2.019531,-0.132921,7.044831,-45.060334,-6.513146,-10.766629
2.023438,0.930449,8.905730,-47.187076,-8.639887,-9.969100
2.027344,1.993820,9.171572,-45.592020,-9.437415,-9.703258
2.031250,1.993820,7.044831,-46.123705,-9.171572,-8.905730
2.035156,1.727977,3.588876,-53.833143,-9.437415,-7.044831
2.039062,0.930449,-0.132921,-60.479210,-9.171572,-5.183932
2.042969,0.664607,-1.993820,-58.618311,-8.639887,-3.854719
2.046875,1.462135,-2.259663,-50.111345,-8.374044,-3.323033
2.050781,1.993820,-2.791348,-40.009323,-7.576516,-2.525505
2.054688,1.462135,-4.652247,-32.034043,-5.715618,-1.727977
2.058594,0.664607,-6.513146,-28.312245,-3.854719,-1.196292
2.062500,-0.132921,-7.842359,-30.173144,-2.259663,-0.930449
2.066406,-1.993820,-8.639887,-32.831571,-0.664607,-0.398764
2.070312,-4.652247,-9.171572,-32.831571,-0.132921,0.398764
2.074219,-7.310674,-9.437415,-32.299886,-0.132921,1.727977
2.078125,-8.374044,-8.374044,-31.502358,-0.132921,3.854719
2.082031,-7.310674,-5.981460,-29.375616,0.398764,6.513146
2.085938,-4.918090,-3.323033,-26.451347,2.259663,9.171572
2.089844,-2.259663,-0.664607,-23.792920,4.386404,11.829999
2.093750,-0.398764,0.398764,-20.868650,4.918090,13.690898
2.097656,-0.132921,0.930449,-16.881010,4.386404,13.956741
2.101562,0.132921,1.462135,-15.285954,3.057191,13.159213
2.105469,0.664607,1.993820,-17.944381,1.196292,12.095842
2.109375,1.462135,3.588876,-21.666178,-0.664607,10.500786
2.113281,2.525505,6.513146,-22.995392,-3.323033,8.108202
2.117188,3.854719,10.234943,-21.932021,-4.386404,5.449775
2.121094,5.183932,12.627527,-19.273594,-4.918090,2.791348
2.125000,6.778988,13.956741,-15.285954,-5.183932,0.664607
2.128906,7.576516,13.425055,-12.893370,-4.386404,-0.930449
2.132812,6.247303,11.032471,-15.285954,-3.854719,-2.525505
2.136719,3.323033,7.842359,-19.539437,-4.386404,-3.588876
2.140625,-0.132921,4.652247,-19.273594,-5.183932,-5.449775
2.144531,-2.791348,2.791348,-15.020111,-5.715618,-7.310674
2.148438,-3.854719,2.259663,-12.095842,-6.513146,-8.905730
2.152344,-5.183932,1.993820,-12.095842,-7.842359,-10.766629
2.156250,-7.576516,-0.132921,-15.020111,-9.437415,-13.159213
2.160156,-11.032471,-3.588876,-19.805280,-10.500786,-15.817639
2.164062,-13.690898,-7.310674,-21.400336,-11.032471,-17.944381
2.167969,-14.488426,-9.703258,-17.678538,-11.298314,-19.805280
2.171875,-13.690898,-10.766629,-12.627527,-11.564157,-21.134493
2.175781,-12.095842,-11.298314,-8.639887,-12.095842,-22.463706
2.179688,-10.500786,-11.298314,-6.513146,-12.095842,-23.261234
2.183594,-9.171572,-9.969100,-6.247303,-11.829999,-23.527077
2.187500,-7.310674,-7.842359,-4.652247,-10.500786,-23.261234
2.191406,-4.386404,-5.449775,-1.727977,-8.639887,-22.729549
2.195312,-1.462135,-2.791348,0.398764,-6.513146,-21.932021
2.199219,0.132921,-0.398764,3.323033,-3.323033,-20.868650
2.203125,0.398764,-0.132921,5.715618,-0.398764,-19.805280
2.207031,-0.398764,-0.398764,6.247303,1.462135,-19.007752
2.210938,-3.057191,-2.259663,3.854719,3.057191,-18.741909
2.214844,-6.247303,-5.183932,0.398764,3.057191,-19.273594
2.218750,-9.969100,-8.639887,-1.462135,1.462135,-20.071122
2.222656,-13.159213,-11.829999,-1.727977,-0.398764,-20.602808
2.226562,-14.754269,-13.425055,-0.664607,-1.993820,-21.134493
2.230469,-14.754269,-13.690898,-0.398764,-2.791348,-21.666178
2.234375,-13.159213,-12.361685,-0.664607,-3.057191,-22.729549
2.238281,-10.234943,-10.500786,-0.398764,-3.323033,-23.261234
2.242188,-7.842359,-8.374044,-1.727977,-3.588876,-23.527077
2.246094,-6.778988,-7.310674,-3.323033,-4.386404,-22.995392
2.250000,-6.247303,-6.778988,-3.323033,-5.183932,-22.197864
2.253906,-4.652247,-4.652247,-2.525505,-5.183932,-20.868650
2.257812,-1.196292,-0.930449,-0.132921,-3.854719,-19.805280
2.261719,2.259663,1.196292,6.778988,-1.727977,-18.741909
2.265625,4.652247,2.259663,15.020111,1.462135,-17.678538
2.269531,6.513146,3.323033,15.551797,3.854719,-16.881010
2.273438,9.437415,6.247303,9.171572,3.854719,-16.083482
2.277344,11.032471,8.374044,7.310674,3.323033,-15.817639
2.281250,11.298314,8.905730,14.754269,4.918090,-15.817639
2.285156,10.766629,9.703258,22.197864,7.044831,-15.551797
2.289062,11.032471,11.829999,26.451347,8.108202,-15.285954
2.292969,12.095842,13.159213,27.780560,8.639887,-14.488426
2.296875,14.222583,13.159213,24.590448,9.703258,-12.893370
2.300781,15.551797,12.893370,21.932021,10.234943,-12.361685
2.304688,15.551797,13.956741,24.324605,9.703258,-13.425055
2.308594,16.083482,16.615167,30.704829,8.108202,-14.222583
2.312500,16.881010,17.944381,34.692470,6.513146,-13.690898
2.316406,17.678538,15.551797,32.034043,5.715618,-12.893370
2.320312,17.944381,12.095842,25.919661,5.715618,-12.361685
2.324219,17.146853,10.500786,24.058762,5.981460,-13.425055
2.328125,15.817639,11.829999,28.312245,5.183932,-15.285954
2.332031,15.551797,15.020111,34.958312,2.525505,-16.881010
2.335938,16.881010,17.146853,38.680110,-0.132921,-16.881010
2.339844,19.007752,17.146853,36.021683,-1.727977,-15.817639
2.343750,21.134493,16.881010,29.109773,-1.993820,-13.425055
2.347656,23.261234,18.741909,23.792920,-1.462135,-11.032471
2.351562,25.122133,20.868650,22.463706,-1.462135,-8.905730
2.355469,25.387976,21.400336,23.261234,-2.525505,-6.247303
2.359375,24.058762,19.539437,23.792920,-3.588876,-3.057191
2.363281,21.666178,17.146853,22.995392,-4.918090,-0.132921
2.367188,19.539437,15.020111,21.932021,-7.044831,2.525505
2.371094,17.412696,13.690898,24.058762,-9.171572,5.183932
2.375000,15.817639,13.159213,29.109773,-10.766629,8.374044
2.378906,15.020111,14.222583,32.831571,-12.361685,12.361685
2.382812,15.551797,15.817639,33.097414,-13.690898,15.817639
2.386719,15.020111,16.615167,30.173144,-14.222583,18.741909
2.390625,12.361685,14.222583,23.527077,-14.222583,21.932021
2.394531,8.639887,9.703258,11.829999,-15.285954,25.919661
2.398438,5.183932,5.183932,-3.854719,-17.412696,30.173144
2.402344,3.323033,1.462135,-16.881010,-19.539437,33.097414
2.406250,1.462135,-1.727977,-22.463706,-20.868650,34.692470
2.410156,-1.196292,-5.183932,-20.071122,-20.336965,35.224155
2.414062,-3.854719,-7.310674,-13.425055,-17.944381,35.755840
2.417969,-5.981460,-9.171572,-6.778988,-13.425055,36.553368
2.421875,-7.044831,-11.298314,-3.854719,-8.639887,38.148425
2.425781,-6.513146,-12.627527,-5.981460,-5.981460,40.541009
2.429688,-4.918090,-12.627527,-9.703258,-5.183932,42.401907
2.433594,-3.854719,-12.095842,-12.627527,-4.918090,42.136065
2.437500,-5.183932,-11.564157,-14.222583,-4.918090,39.477638
2.441406,-6.513146,-10.766629,-14.222583,-5.183932,36.021683
2.445312,-7.310674,-8.374044,-11.829999,-5.449775,32.034043
2.449219,-6.513146,-4.386404,-8.905730,-5.981460,28.843931
2.453125,-3.323033,-0.132921,-7.310674,-6.778988,27.248875
2.457031,0.132921,3.323033,-7.310674,-6.247303,26.983032
2.460938,2.525505,5.715618,-8.108202,-5.183932,27.514717
2.464844,3.323033,6.778988,-9.171572,-4.918090,27.780560
2.468750,3.057191,5.981460,-11.564157,-5.715618,27.780560
2.472656,3.057191,4.652247,-15.817639,-5.449775,27.248875
2.476562,3.854719,4.652247,-17.146853,-5.183932,26.717189
2.480469,5.449775,5.715618,-14.488426,-4.652247,25.919661
2.484375,6.778988,6.513146,-11.032471,-3.588876,25.122133
2.488281,7.044831,6.778988,-8.374044,-2.259663,24.590448
2.492188,7.044831,7.576516,-5.183932,-0.664607,23.792920
2.496094,7.842359,9.437415,-3.323033,0.930449,23.527077
2.500000,9.171572,9.703258,-1.462135,3.057191,24.058762
2.503906,9.969100,8.108202,7.310674,4.652247,24.856291
2.507812,9.171572,5.715618,25.919661,3.323033,25.387976
2.511719,5.981460,3.057191,46.123705,0.398764,25.387976
2.515625,2.791348,0.664607,65.796063,-0.398764,24.590448
2.519531,0.132921,-0.132921,84.670893,-1.727977,23.792920
2.523438,-0.664607,-0.398764,93.177859,-3.854719,24.590448
2.527344,-1.196292,-0.664607,82.012467,-3.588876,26.983032
2.531250,-2.791348,-3.057191,47.984604,-1.727977,29.375616
2.535156,-3.323033,-4.652247,-3.323033,-3.057191,30.438987
2.539062,-1.196292,-3.057191,-63.403479,-5.981460,30.438987
2.542969,2.259663,0.132921,-115.774487,-5.715618,29.907301
2.546875,5.449775,3.588876,-142.358755,-2.525505,28.843931
2.550781,5.981460,4.918090,-143.953811,0.132921,27.248875
2.554688,3.588876,3.588876,-133.054261,1.993820,25.122133
2.558594,0.398764,1.462135,-113.913588,2.525505,23.792920
2.562500,-1.727977,-0.132921,-83.607523,-0.132921,23.261234
2.566406,-3.323033,-0.132921,-43.996963,-3.323033,22.995392
2.570312,-4.918090,0.132921,-5.183932,-3.588876,21.666178
2.574219,-5.715618,-0.664607,16.083482,-1.462135,20.602808
2.578125,-5.183932,-0.930449,17.678538,0.930449,20.071122
2.582031,-3.854719,0.930449,15.020111,3.057191,19.805280
2.585938,-1.993820,5.183932,20.071122,2.525505,19.805280
2.589844,-0.132921,8.639887,31.236515,0.398764,19.805280
2.593750,0.930449,9.437415,41.338537,-0.398764,19.007752
2.597656,1.196292,9.437415,45.326177,-0.664607,18.210224
2.601562,1.462135,9.703258,42.933593,-0.132921,16.881010
2.605469,0.664607,9.171572,38.148425,0.930449,15.285954
2.609375,-0.132921,8.639887,36.021683,2.259663,13.690898
2.613281,-0.398764,8.374044,36.819211,4.386404,12.627527
2.617188,-0.398764,7.842359,37.616739,6.247303,11.829999
2.621094,-0.930449,6.778988,37.085054,6.247303,10.766629
2.625000,-1.993820,4.918090,36.553368,2.791348,9.969100
2.628906,-3.854719,2.525505,33.629099,-1.462135,9.171572
2.632812,-6.247303,-0.132921,27.248875,-3.854719,8.639887
2.636719,-7.576516,-1.196292,19.805280,-4.652247,8.374044
2.640625,-7.842359,-2.259663,15.817639,-3.588876,8.108202
2.644531,-8.374044,-3.057191,16.615167,-3.057191,7.576516
2.648438,-8.639887,-3.854719,22.729549,-2.525505,7.044831
2.652344,-8.639887,-4.652247,29.375616,-1.196292,7.044831
2.656250,-9.171572,-5.715618,32.299886,1.196292,7.576516
2.660156,-10.766629,-5.981460,33.363256,3.854719,7.842359
2.664062,-11.564157,-4.652247,34.958312,5.449775,7.576516
2.667969,-11.032471,-3.057191,35.755840,5.449775,7.310674
2.671875,-9.437415,-1.462135,37.882582,4.918090,6.778988
2.675781,-7.842359,-1.196292,40.009323,4.918090,5.981460
2.679688,-6.247303,-1.727977,38.680110,5.449775,5.449775
2.683594,-4.652247,-2.791348,33.363256,6.778988,4.918090
2.687500,-4.386404,-4.386404,29.641459,7.842359,3.854719
2.691406,-5.715618,-6.513146,29.907301,8.108202,3.854719
2.695312,-8.108202,-9.437415,31.502358,7.310674,4.386404
2.699219,-10.766629,-12.095842,30.438987,5.183932,5.715618
2.703125,-12.627527,-14.222583,29.375616,3.588876,7.576516
2.707031,-13.425055,-15.551797,29.641459,3.854719,9.437415
2.710938,-14.222583,-16.881010,29.109773,5.715618,11.564157
2.714844,-16.083482,-18.741909,27.780560,7.044831,13.159213
2.718750,-19.007752,-20.602808,28.046403,8.905730,14.488426
2.722656,-21.134493,-21.134493,30.970672,11.564157,14.754269
2.726562,-20.868650,-19.273594,35.489998,12.893370,14.488426
2.730469,-18.741909,-16.083482,41.072694,12.627527,14.754269
2.734375,-15.285954,-12.095842,45.857862,11.829999,15.020111
2.738281,-11.032471,-8.108202,47.718761,9.969100,15.020111
2.742188,-6.778988,-4.386404,47.452918,7.310674,15.020111
2.746094,-2.525505,-1.727977,46.921233,5.449775,15.285954
2.750000,-0.132921,-0.930449,45.857862,3.854719,15.285954
2.753906,0.664607,-0.398764,44.262806,2.525505,14.488426
2.757812,0.132921,-0.132921,44.262806,1.727977,13.690898
2.761719,-1.462135,-0.664607,44.528649,1.462135,12.893370
2.765625,-3.057191,-0.664607,43.199435,1.462135,12.627527
2.769531,-3.854719,-0.398764,41.072694,1.196292,13.690898
2.773438,-4.652247,-0.930449,39.743481,0.398764,14.222583
2.777344,-5.449775,-2.525505,41.072694,-0.398764,13.159213
2.781250,-5.715618,-3.588876,42.933593,-1.196292,11.298314
2.785156,-6.513146,-4.918090,41.338537,-0.930449,8.905730
2.789062,-8.108202,-7.044831,35.489998,-0.132921,7.044831
2.792969,-9.437415,-9.437415,28.843931,0.132921,5.981460
2.796875,-9.703258,-10.766629,22.995392,0.132921,4.918090
2.800781,-8.639887,-10.234943,19.273594,0.664607,3.323033
2.804688,-7.044831,-8.639887,17.146853,0.930449,1.196292
2.808594,-5.981460,-7.310674,13.425055,-0.398764,-0.664607
2.812500,-4.386404,-4.918090,8.639887,-2.259663,-1.727977
2.816406,-2.525505,-1.727977,4.918090,-3.588876,-1.727977
2.820312,-1.196292,0.930449,0.132921,-3.854719,-1.727977
2.824219,-1.196292,1.993820,-6.778988,-3.323033,-1.462135
2.828125,-3.323033,0.930449,-13.425055,-1.462135,-0.930449
2.832031,-5.981460,-0.930449,-18.476066,-0.132921,-0.398764
2.835938,-7.310674,-2.525505,-24.058762,0.398764,-0.132921
2.839844,-7.842359,-3.057191,-32.299886,0.930449,0.132921
2.843750,-9.703258,-3.854719,-41.338537,1.196292,0.664607
2.847656,-12.095842,-6.778988,-48.516289,1.993820,1.462135
2.851562,-13.425055,-9.171572,-53.035615,3.323033,1.727977
2.855469,-12.893370,-9.703258,-55.162356,4.652247,1.462135
2.859375,-10.500786,-8.108202,-55.694041,4.652247,0.664607
2.863281,-7.576516,-5.183932,-52.769772,3.588876,-0.398764
2.867188,-5.449775,-3.323033,-47.187076,3.588876,-2.525505
2.871094,-4.918090,-2.791348,-43.199435,4.652247,-4.386404
2.875000,-3.854719,-1.462135,-43.199435,7.310674,-5.449775
2.878906,-2.791348,-0.398764,-46.123705,11.032471,-5.449775
2.882812,-2.259663,-0.664607,-51.440558,13.956741,-4.918090
2.886719,-2.525505,-1.462135,-57.023255,12.627527,-4.652247
2.890625,-2.791348,-2.259663,-58.618311,8.639887,-4.652247
2.894531,-2.259663,-3.057191,-55.694041,6.247303,-3.854719
2.898438,-1.462135,-3.323033,-52.238087,6.513146,-3.854719
2.902344,-0.664607,-3.057191,-49.047974,8.374044,-3.854719
2.906250,-0.132921,-2.259663,-45.326177,10.500786,-3.323033
2.910156,-0.132921,-1.993820,-42.933593,12.627527,-2.259663
2.914062,-0.664607,-2.525505,-40.806851,13.956741,-1.727977
2.917969,-1.196292,-3.057191,-36.819211,14.754269,-1.196292
2.921875,-0.930449,-1.993820,-32.299886,15.551797,-1.727977
2.925781,0.398764,0.132921,-28.046403,16.615167,-2.525505
2.929688,1.993820,2.791348,-22.463706,16.615167,-3.588876
2.933594,1.727977,3.854719,-17.678538,16.083482,-4.652247
2.937500,0.132921,2.791348,-17.146853,14.754269,-6.778988
